Student_ID,Date,Time,Subject,Location,Device_ID,Latitude,Longitude,Attendance_Status,Actual_Label
STU0743,2026-04-02,11:00:00,History,Room_History,DEV_PROXY_15,30.499451784449064,77.99970904773535,Present,Proxy
STU0030,2026-04-04,12:01:00,Physics,Room_Physics,DEV_PROXY_18,30.499939280762355,78.00103447837094,Present,Proxy
STU0002,2026-04-16,14:02:00,Physics,Room_Physics,DEV_PROXY_13,30.499990534399377,77.99853145082758,Present,Proxy
STU1104,2026-04-14,11:00:00,Python,Room_Python,DEV_PROXY_6,30.501081367168382,77.99998335148743,Present,Proxy
STU0676,2026-04-03,11:01:00,Biology,Room_Biology,DEV_PROXY_1,30.498443656767034,77.99927916895246,Present,Proxy
STU0202,2026-04-18,10:00:00,Python,Room_Python,DEV_PROXY_5,30.499916706312224,78.000613013043,Present,Proxy
STU0701,2026-04-22,11:00:00,DBMS,Room_DBMS,DEV_PROXY_19,30.499888138949615,77.99932666145153,Present,Proxy
STU0536,2026-04-04,15:01:00,Python,Room_Python,DEV_PROXY_5,30.500239795620654,78.00001841959883,Present,Proxy
STU1377,2026-04-09,11:02:00,Science,Room_Science,DEV_PROXY_11,30.49981818575921,77.9989938957802,Present,Proxy
STU0585,2026-04-16,14:00:00,Python,Room_Python,DEV_PROXY_15,30.50150163434676,77.99946317350934,Present,Proxy
STU0113,2026-04-25,10:01:00,History,Room_History,DEV_PROXY_10,30.49986034411632,77.99947665673007,Present,Proxy
STU0249,2026-04-12,09:01:00,Science,Room_Science,DEV_PROXY_8,30.49956334707121,77.99916807830893,Present,Proxy
STU0933,2026-04-09,10:00:00,English,Room_English,DEV_PROXY_5,30.500606041987837,78.00152033221994,Present,Proxy
STU1200,2026-04-29,14:00:00,English,Room_English,DEV_PROXY_2,30.50032210471032,77.99839994132084,Present,Proxy
STU1289,2026-04-05,11:00:00,Python,Room_Python,DEV_PROXY_10,30.49933323025506,77.99999879038691,Present,Proxy
STU0927,2026-04-16,15:01:00,Chemistry,Room_Chemistry,DEV_PROXY_17,30.500627974057167,77.99973396120305,Present,Proxy
STU1325,2026-04-26,12:02:00,Python,Room_Python,DEV_PROXY_15,30.500794123471454,77.99990524903683,Present,Proxy
STU1182,2026-04-17,11:02:00,History,Room_History,DEV_PROXY_5,30.498664283663544,77.99971881096144,Present,Proxy
STU0639,2026-04-30,10:01:00,Python,Room_Python,DEV_PROXY_6,30.49886034504674,77.99891227411703,Present,Proxy
STU0607,2026-04-24,11:00:00,Math,Room_Math,DEV_PROXY_20,30.500598226303154,77.99866259271091,Present,Proxy
STU0507,2026-04-26,11:01:00,Biology,Room_Biology,DEV_PROXY_10,30.499344362072584,78.0013182787584,Present,Proxy
STU0132,2026-04-01,09:01:00,Science,Room_Science,DEV_PROXY_14,30.50150737943993,77.99868520960128,Present,Proxy
STU1423,2026-04-25,10:01:00,ML,Room_ML,DEV_PROXY_15,30.497609452981003,77.99776362642895,Present,Proxy
STU0711,2026-04-27,14:02:00,CN,Room_CN,DEV_PROXY_2,30.49948863021752,77.99844121969862,Present,Proxy
STU1373,2026-04-16,11:01:00,Biology,Room_Biology,DEV_PROXY_6,30.499215963655463,78.0002872132594,Present,Proxy
STU0023,2026-04-05,10:02:00,Science,Room_Science,DEV_PROXY_1,30.5000640073991,78.00111659659575,Present,Proxy
STU1221,2026-04-19,11:00:00,Biology,Room_Biology,DEV_PROXY_8,30.50023564342105,77.9995351028491,Present,Proxy
STU0573,2026-04-18,14:02:00,Biology,Room_Biology,DEV_PROXY_7,30.499916028960605,77.99952093037368,Present,Proxy
STU1492,2026-04-18,09:02:00,DBMS,Room_DBMS,DEV_PROXY_10,30.49878146939666,78.00129332948111,Present,Proxy
STU1383,2026-04-13,10:01:00,DBMS,Room_DBMS,DEV_PROXY_4,30.50020024533573,78.0002829340856,Present,Proxy
STU0227,2026-04-29,11:02:00,Biology,Room_Biology,DEV_PROXY_19,30.498804283891243,78.00084494036562,Present,Proxy
STU0086,2026-04-14,14:02:00,CS,Room_CS,DEV_PROXY_7,30.5014410094437,77.99916414095506,Present,Proxy
STU1283,2026-04-05,15:00:00,CS,Room_CS,DEV_PROXY_15,30.499473632247362,77.9987814514907,Present,Proxy
STU0188,2026-04-16,11:01:00,Python,Room_Python,DEV_PROXY_2,30.498820772228864,77.9999968454821,Present,Proxy
STU0853,2026-04-01,09:01:00,Python,Room_Python,DEV_PROXY_15,30.500579378519756,78.00059222380517,Present,Proxy
STU1485,2026-04-28,10:00:00,Math,Room_Math,DEV_PROXY_20,30.498819764720295,77.99993622691574,Present,Proxy
STU1285,2026-04-13,14:00:00,Math,Room_Math,DEV_PROXY_8,30.499815859114687,77.9998317736127,Present,Proxy
STU0243,2026-04-28,09:00:00,CS,Room_CS,DEV_PROXY_14,30.500876995042773,78.00048637327285,Present,Proxy
STU0633,2026-04-04,14:00:00,Biology,Room_Biology,DEV_PROXY_5,30.498574296220234,77.99955747878282,Present,Proxy
STU0992,2026-04-19,12:01:00,Biology,Room_Biology,DEV_PROXY_12,30.50008320666517,78.000517103953,Present,Proxy
STU1260,2026-04-08,12:00:00,CS,Room_CS,DEV_PROXY_5,30.501541096192632,77.99827551684658,Present,Proxy
STU0744,2026-04-17,12:01:00,Science,Room_Science,DEV_PROXY_14,30.500122090638165,77.99987140986069,Present,Proxy
STU0809,2026-04-02,14:02:00,ML,Room_ML,DEV_PROXY_17,30.49935513749999,77.99868391948236,Present,Proxy
STU1398,2026-04-06,10:02:00,Science,Room_Science,DEV_PROXY_2,30.49992246435775,78.00095702177094,Present,Proxy
STU0511,2026-04-18,11:01:00,CN,Room_CN,DEV_PROXY_9,30.49920295719029,77.99999079109845,Present,Proxy
STU0852,2026-04-26,10:02:00,Physics,Room_Physics,DEV_PROXY_4,30.49974389679034,77.99909430569289,Present,Proxy
STU1060,2026-04-19,10:00:00,English,Room_English,DEV_PROXY_10,30.498949615975977,77.99900750259134,Present,Proxy
STU0267,2026-04-25,11:00:00,DBMS,Room_DBMS,DEV_PROXY_9,30.499965976630726,78.00013292230476,Present,Proxy
STU1293,2026-04-17,14:00:00,CN,Room_CN,DEV_PROXY_4,30.50037738501592,78.00078944479736,Present,Proxy
STU0899,2026-04-05,10:01:00,Biology,Room_Biology,DEV_PROXY_19,30.50088532054583,77.99972079449432,Present,Proxy
STU1111,2026-04-12,09:01:00,DBMS,Room_DBMS,DEV_PROXY_18,30.500259766812505,77.99949499148525,Present,Proxy
STU0098,2026-04-15,09:01:00,Math,Room_Math,DEV_PROXY_20,30.498964186527257,77.99895094163384,Present,Proxy
STU0270,2026-04-18,12:01:00,Science,Room_Science,DEV_PROXY_14,30.50071436243754,78.000747857193,Present,Proxy
STU0486,2026-04-10,09:01:00,Biology,Room_Biology,DEV_PROXY_3,30.500073645264457,78.00081070016468,Present,Proxy
STU0399,2026-04-25,11:02:00,Biology,Room_Biology,DEV_PROXY_13,30.49774682446127,78.00019603202085,Present,Proxy
STU0537,2026-04-06,10:01:00,Science,Room_Science,DEV_PROXY_1,30.50107076395564,77.9994373835338,Present,Proxy
STU0883,2026-04-04,14:02:00,English,Room_English,DEV_PROXY_8,30.49930364395739,78.00080115338895,Present,Proxy
STU1156,2026-04-17,14:00:00,DBMS,Room_DBMS,DEV_PROXY_5,30.498846537877988,78.00011085130878,Present,Proxy
STU0274,2026-04-13,10:02:00,ML,Room_ML,DEV_PROXY_15,30.499898248258518,77.99950210878305,Present,Proxy
STU0935,2026-04-14,10:01:00,Physics,Room_Physics,DEV_PROXY_20,30.499867913912635,78.00025487837055,Present,Proxy
STU0196,2026-04-21,15:01:00,Math,Room_Math,DEV_PROXY_17,30.499532675264508,78.00306734973682,Present,Proxy
STU0981,2026-04-07,09:00:00,English,Room_English,DEV_PROXY_20,30.498363866180764,78.00077979107043,Present,Proxy
STU0105,2026-04-30,10:00:00,DBMS,Room_DBMS,DEV_PROXY_18,30.499592287491385,78.00110248493644,Present,Proxy
STU1416,2026-04-02,09:02:00,DBMS,Room_DBMS,DEV_PROXY_12,30.499599432150283,78.0004865584913,Present,Proxy
STU0358,2026-04-27,14:02:00,Science,Room_Science,DEV_PROXY_14,30.4993976496659,78.00033666522923,Present,Proxy
STU0971,2026-04-10,14:00:00,CN,Room_CN,DEV_PROXY_11,30.49957612813967,78.00061196725655,Present,Proxy
STU1020,2026-04-14,11:02:00,ML,Room_ML,DEV_PROXY_19,30.49889333620378,77.99837306533652,Present,Proxy
STU1477,2026-04-13,11:01:00,Chemistry,Room_Chemistry,DEV_PROXY_6,30.49833305389319,77.99963010378245,Present,Proxy
STU1044,2026-04-09,14:02:00,DBMS,Room_DBMS,DEV_PROXY_2,30.50190883770803,77.99964170487539,Present,Proxy
STU1456,2026-04-03,12:00:00,Physics,Room_Physics,DEV_PROXY_13,30.498888186960848,78.00122766459249,Present,Proxy
STU0140,2026-04-13,15:02:00,ML,Room_ML,DEV_PROXY_19,30.50147730603045,77.99993853445724,Present,Proxy
STU0952,2026-04-06,10:00:00,DBMS,Room_DBMS,DEV_PROXY_1,30.499589645811174,77.99982451130366,Present,Proxy
STU1116,2026-04-01,14:01:00,ML,Room_ML,DEV_PROXY_16,30.49972667065509,78.00021950475637,Present,Proxy
STU0973,2026-04-22,11:02:00,CN,Room_CN,DEV_PROXY_19,30.500619751773957,77.99960737511097,Present,Proxy
STU0546,2026-04-20,11:00:00,ML,Room_ML,DEV_PROXY_4,30.50033802872376,77.99987262605674,Present,Proxy
STU0357,2026-04-10,11:00:00,ML,Room_ML,DEV_PROXY_10,30.49714203281422,78.00038475221936,Present,Proxy
STU1297,2026-04-28,10:00:00,CN,Room_CN,DEV_PROXY_6,30.497945763365575,77.99812228293474,Present,Proxy
STU0792,2026-04-30,10:02:00,Math,Room_Math,DEV_PROXY_17,30.501274928300642,77.99989495954212,Present,Proxy
STU1325,2026-04-30,11:01:00,DBMS,Room_DBMS,DEV_PROXY_6,30.50020056991184,78.00116623031353,Present,Proxy
STU1374,2026-04-12,09:00:00,English,Room_English,DEV_PROXY_1,30.499516224088573,78.00055010571477,Present,Proxy
STU0440,2026-04-22,11:02:00,CS,Room_CS,DEV_PROXY_4,30.501508612734252,78.00046201137576,Present,Proxy
STU0596,2026-04-20,14:01:00,CS,Room_CS,DEV_PROXY_8,30.499254782622554,77.9999413236922,Present,Proxy
STU1259,2026-04-16,09:01:00,English,Room_English,DEV_PROXY_4,30.500602044713627,77.99815795536793,Present,Proxy
STU0693,2026-04-21,10:00:00,Biology,Room_Biology,DEV_PROXY_9,30.501999079440026,77.99879116507142,Present,Proxy
STU0354,2026-04-04,10:02:00,History,Room_History,DEV_PROXY_18,30.500413936431464,77.99880341709782,Present,Proxy
STU1263,2026-04-18,11:01:00,CS,Room_CS,DEV_PROXY_1,30.49986916329781,78.001047826238,Present,Proxy
STU1325,2026-04-22,15:00:00,Physics,Room_Physics,DEV_PROXY_10,30.501291485484558,78.00011690360192,Present,Proxy
STU0412,2026-04-18,09:00:00,DBMS,Room_DBMS,DEV_PROXY_19,30.499882846929687,78.00054660657177,Present,Proxy
STU1076,2026-04-30,14:02:00,Physics,Room_Physics,DEV_PROXY_13,30.50055096882015,78.00181469402509,Present,Proxy
STU0310,2026-04-03,09:02:00,Chemistry,Room_Chemistry,DEV_PROXY_18,30.500539903582727,78.00050296234612,Present,Proxy
STU1428,2026-04-29,10:00:00,Python,Room_Python,DEV_PROXY_14,30.50005061095961,78.0002175167837,Present,Proxy
STU0859,2026-04-15,10:00:00,CN,Room_CN,DEV_PROXY_8,30.50105580580933,78.00047021014328,Present,Proxy
STU0123,2026-04-23,09:01:00,CS,Room_CS,DEV_PROXY_1,30.50046377459318,77.99985614915622,Present,Proxy
STU0756,2026-04-09,10:00:00,Biology,Room_Biology,DEV_PROXY_10,30.50040327006509,78.00150831703093,Present,Proxy
STU0608,2026-04-29,12:00:00,Python,Room_Python,DEV_PROXY_20,30.499114619568207,78.00159030402872,Present,Proxy
STU0592,2026-04-22,10:01:00,DBMS,Room_DBMS,DEV_PROXY_19,30.500248081986065,78.00133553917834,Present,Proxy
STU0366,2026-04-11,14:01:00,ML,Room_ML,DEV_PROXY_7,30.501791966764486,77.99813544780054,Present,Proxy
STU0425,2026-04-02,12:00:00,Physics,Room_Physics,DEV_PROXY_4,30.499520737692933,77.99933643207149,Present,Proxy
STU0518,2026-04-11,14:00:00,Chemistry,Room_Chemistry,DEV_PROXY_16,30.500623674293056,77.99878899251787,Present,Proxy
STU1250,2026-04-28,11:00:00,CS,Room_CS,DEV_PROXY_4,30.500753288743624,78.00068797174494,Present,Proxy
STU1262,2026-04-18,12:00:00,English,Room_English,DEV_PROXY_3,30.499873012182793,77.99892946493344,Present,Proxy
STU0009,2026-04-17,10:01:00,ML,Room_ML,DEV_PROXY_2,30.500247547273958,78.00104190300235,Present,Proxy
STU0164,2026-04-14,15:02:00,Biology,Room_Biology,DEV_PROXY_11,30.500318549045723,78.00130177021684,Present,Proxy
STU0382,2026-04-17,15:02:00,ML,Room_ML,DEV_PROXY_13,30.502303911976128,78.00174953324797,Present,Proxy
STU1037,2026-04-06,12:00:00,Python,Room_Python,DEV_PROXY_17,30.49964779533888,78.00023075094965,Present,Proxy
STU0987,2026-04-24,11:01:00,Python,Room_Python,DEV_PROXY_12,30.499021418472687,77.99956244892388,Present,Proxy
STU0909,2026-04-22,14:02:00,Science,Room_Science,DEV_PROXY_9,30.499299812840587,77.9994586250914,Present,Proxy
STU1494,2026-04-02,09:01:00,Chemistry,Room_Chemistry,DEV_PROXY_19,30.49994672486112,77.99864467302208,Present,Proxy
STU0475,2026-04-22,12:02:00,Physics,Room_Physics,DEV_PROXY_18,30.499799744822994,77.99863852671365,Present,Proxy
STU0092,2026-04-11,09:00:00,Chemistry,Room_Chemistry,DEV_PROXY_17,30.500206246893256,78.00007021617665,Present,Proxy
STU0764,2026-04-12,15:02:00,CS,Room_CS,DEV_PROXY_9,30.49886201745606,78.00111388947794,Present,Proxy
STU0360,2026-04-16,09:01:00,CS,Room_CS,DEV_PROXY_15,30.499748577004592,78.0008655011509,Present,Proxy
STU0965,2026-04-06,10:01:00,ML,Room_ML,DEV_PROXY_4,30.50127969436728,78.00000313022338,Present,Proxy
STU0342,2026-04-14,10:01:00,Biology,Room_Biology,DEV_PROXY_7,30.499057698763046,78.00007564628983,Present,Proxy
STU1460,2026-04-22,14:01:00,Physics,Room_Physics,DEV_PROXY_9,30.501248947037748,78.00037893685631,Present,Proxy
STU0167,2026-04-01,12:02:00,Biology,Room_Biology,DEV_PROXY_1,30.500078337512615,78.0012701847878,Present,Proxy
STU1443,2026-04-27,12:02:00,History,Room_History,DEV_PROXY_11,30.499646647555785,78.0011799201923,Present,Proxy
STU1459,2026-04-24,15:02:00,English,Room_English,DEV_PROXY_11,30.499945893940343,77.9998282758788,Present,Proxy
STU0712,2026-04-29,10:02:00,Physics,Room_Physics,DEV_PROXY_12,30.501330305048533,78.00017855898062,Present,Proxy
STU0550,2026-04-16,10:00:00,ML,Room_ML,DEV_PROXY_10,30.498781260664227,78.00149505686296,Present,Proxy
STU1262,2026-04-26,12:02:00,Physics,Room_Physics,DEV_PROXY_2,30.502132997633925,78.00028347940406,Present,Proxy
STU1240,2026-04-02,14:02:00,History,Room_History,DEV_PROXY_1,30.498924268033562,77.99889680291768,Present,Proxy
STU0560,2026-04-23,12:00:00,Math,Room_Math,DEV_PROXY_11,30.499246643346986,77.99902855533256,Present,Proxy
STU0499,2026-04-13,14:02:00,CS,Room_CS,DEV_PROXY_5,30.503608070590627,78.00075961204281,Present,Proxy
STU1477,2026-04-25,11:01:00,DBMS,Room_DBMS,DEV_PROXY_1,30.499733998515662,77.99834915277356,Present,Proxy
STU0514,2026-04-20,09:00:00,English,Room_English,DEV_PROXY_13,30.498848251566425,78.00004784767088,Present,Proxy
STU0121,2026-04-03,12:00:00,Chemistry,Room_Chemistry,DEV_PROXY_9,30.501216002371017,77.999721522127,Present,Proxy
STU0188,2026-04-22,14:01:00,Physics,Room_Physics,DEV_PROXY_15,30.50152190332876,77.99970816038055,Present,Proxy
STU0533,2026-04-26,11:02:00,Math,Room_Math,DEV_PROXY_8,30.49867957748424,77.99979683312898,Present,Proxy
STU0507,2026-04-13,11:00:00,Python,Room_Python,DEV_PROXY_6,30.499426198816636,78.00046341946322,Present,Proxy
STU0017,2026-04-06,11:00:00,History,Room_History,DEV_PROXY_15,30.498739666803743,78.00045426747502,Present,Proxy
STU0452,2026-04-19,15:01:00,Science,Room_Science,DEV_PROXY_4,30.50042824211112,78.0001160102767,Present,Proxy
STU1485,2026-04-28,12:02:00,DBMS,Room_DBMS,DEV_PROXY_4,30.499348138152392,78.00049143894272,Present,Proxy
STU0306,2026-04-25,10:00:00,Physics,Room_Physics,DEV_PROXY_7,30.49843721864311,77.99956415263387,Present,Proxy
STU1410,2026-04-21,15:00:00,DBMS,Room_DBMS,DEV_PROXY_16,30.499142725110385,78.00013606194177,Present,Proxy
STU0743,2026-04-25,09:01:00,Biology,Room_Biology,DEV_PROXY_9,30.499386235410984,78.00032527042916,Present,Proxy
STU0750,2026-04-14,11:00:00,DBMS,Room_DBMS,DEV_PROXY_20,30.49947704923238,77.99914530067147,Present,Proxy
STU1261,2026-04-02,15:01:00,Biology,Room_Biology,DEV_PROXY_8,30.49987529136561,78.001101507648,Present,Proxy
STU0473,2026-04-24,10:02:00,CS,Room_CS,DEV_PROXY_20,30.499805100655834,78.00025684533767,Present,Proxy
STU0559,2026-04-21,10:01:00,Physics,Room_Physics,DEV_PROXY_3,30.49906625870166,77.99847732991677,Present,Proxy
STU0428,2026-04-28,10:00:00,ML,Room_ML,DEV_PROXY_11,30.500232495273124,78.00177192883224,Present,Proxy
STU0384,2026-04-01,10:01:00,Biology,Room_Biology,DEV_PROXY_1,30.499687599470867,77.99978215375397,Present,Proxy
STU1368,2026-04-29,15:02:00,Science,Room_Science,DEV_PROXY_12,30.50058469054443,77.99771923440322,Present,Proxy
STU0226,2026-04-14,14:02:00,Math,Room_Math,DEV_PROXY_10,30.501082116387565,77.99999176284709,Present,Proxy
STU0443,2026-04-17,11:01:00,Biology,Room_Biology,DEV_PROXY_1,30.500076686861718,78.00009222193562,Present,Proxy
STU0678,2026-04-13,10:00:00,Chemistry,Room_Chemistry,DEV_PROXY_8,30.49965462495184,78.00017569611873,Present,Proxy
STU1105,2026-04-29,12:01:00,Science,Room_Science,DEV_PROXY_11,30.500354104951562,77.99805355235932,Present,Proxy
STU0460,2026-04-20,09:02:00,English,Room_English,DEV_PROXY_8,30.49852571869055,77.9992021883136,Present,Proxy
STU1481,2026-04-06,10:00:00,English,Room_English,DEV_PROXY_10,30.498460441267298,77.99945576976639,Present,Proxy
STU0852,2026-04-06,12:00:00,Biology,Room_Biology,DEV_PROXY_8,30.499414736622253,77.9992531259564,Present,Proxy
STU0976,2026-04-18,14:00:00,Physics,Room_Physics,DEV_PROXY_18,30.501882263486443,78.00029314529634,Present,Proxy
STU1051,2026-04-21,12:02:00,Biology,Room_Biology,DEV_PROXY_17,30.499486390684215,77.9983730931494,Present,Proxy
STU0904,2026-04-28,09:00:00,Python,Room_Python,DEV_PROXY_2,30.49926386340952,78.00165883656,Present,Proxy
STU1122,2026-04-16,14:01:00,ML,Room_ML,DEV_PROXY_1,30.500333182315256,77.99964526405094,Present,Proxy
STU0328,2026-04-01,11:02:00,DBMS,Room_DBMS,DEV_PROXY_3,30.498973493836417,77.99960678550495,Present,Proxy
STU0221,2026-04-22,11:01:00,Biology,Room_Biology,DEV_PROXY_14,30.499097077648667,78.00031296472827,Present,Proxy
STU1395,2026-04-29,14:00:00,English,Room_English,DEV_PROXY_17,30.49899427178669,77.99850970766968,Present,Proxy
STU0227,2026-04-20,11:01:00,Python,Room_Python,DEV_PROXY_19,30.50211174842337,78.00017663797658,Present,Proxy
STU0523,2026-04-02,11:00:00,Physics,Room_Physics,DEV_PROXY_5,30.500955645696305,78.00013400037355,Present,Proxy
STU0719,2026-04-06,09:01:00,DBMS,Room_DBMS,DEV_PROXY_16,30.498640372319766,78.0006879503088,Present,Proxy
STU1197,2026-04-18,10:01:00,English,Room_English,DEV_PROXY_6,30.500003027809928,77.99885893686898,Present,Proxy
STU0354,2026-04-19,11:01:00,CN,Room_CN,DEV_PROXY_17,30.49988119755333,78.0007620316148,Present,Proxy
STU1490,2026-04-16,15:02:00,ML,Room_ML,DEV_PROXY_6,30.498014702954897,77.99962543028269,Present,Proxy
STU0183,2026-04-18,15:01:00,CN,Room_CN,DEV_PROXY_8,30.501357081682638,77.99883579037463,Present,Proxy
STU0805,2026-04-20,14:01:00,CS,Room_CS,DEV_PROXY_9,30.500555064063413,77.99844910250104,Present,Proxy
STU0986,2026-04-10,12:02:00,Science,Room_Science,DEV_PROXY_9,30.498051070299073,78.00163269905524,Present,Proxy
STU0433,2026-04-12,14:00:00,Python,Room_Python,DEV_PROXY_18,30.50039817682564,78.0019535103641,Present,Proxy
STU0349,2026-04-29,11:00:00,CN,Room_CN,DEV_PROXY_4,30.498866756053303,78.00050311409538,Present,Proxy
STU0927,2026-04-17,10:01:00,English,Room_English,DEV_PROXY_9,30.49869129986189,78.0005199416482,Present,Proxy
STU0038,2026-04-22,09:00:00,Biology,Room_Biology,DEV_PROXY_4,30.498746485647512,78.00041708391099,Present,Proxy
STU1225,2026-04-29,11:00:00,Math,Room_Math,DEV_PROXY_20,30.49969307323814,77.99950820474258,Present,Proxy
STU0899,2026-04-15,11:01:00,Biology,Room_Biology,DEV_PROXY_18,30.4982824724905,77.99968079799366,Present,Proxy
STU0936,2026-04-27,15:02:00,Math,Room_Math,DEV_PROXY_20,30.49920788045366,77.99898735935425,Present,Proxy
STU0792,2026-04-14,11:01:00,Science,Room_Science,DEV_PROXY_10,30.500452471920614,78.00044626045813,Present,Proxy
STU0866,2026-04-30,12:02:00,History,Room_History,DEV_PROXY_20,30.4997336071919,77.99777841739757,Present,Proxy
STU0705,2026-04-08,10:00:00,CS,Room_CS,DEV_PROXY_16,30.500084885276983,78.00133378848456,Present,Proxy
STU1438,2026-04-09,09:02:00,History,Room_History,DEV_PROXY_5,30.50000630514759,78.00013034399221,Present,Proxy
STU0867,2026-04-21,11:00:00,Math,Room_Math,DEV_PROXY_9,30.499574862097983,77.99943974550962,Present,Proxy
STU0080,2026-04-08,09:02:00,English,Room_English,DEV_PROXY_3,30.50191247286892,78.00091378945824,Present,Proxy
STU1050,2026-04-03,09:00:00,History,Room_History,DEV_PROXY_2,30.50123141742654,77.99850590951442,Present,Proxy
STU1251,2026-04-01,09:00:00,Chemistry,Room_Chemistry,DEV_PROXY_4,30.499694521427557,78.00225930008736,Present,Proxy
STU1410,2026-04-17,14:00:00,Chemistry,Room_Chemistry,DEV_PROXY_18,30.500403074022564,77.999878335535,Present,Proxy
STU0349,2026-04-07,14:02:00,CN,Room_CN,DEV_PROXY_3,30.50047574853136,77.99979707183766,Present,Proxy
STU0289,2026-04-18,14:02:00,CN,Room_CN,DEV_PROXY_6,30.497853392207674,77.99927799627253,Present,Proxy
STU1158,2026-04-21,10:01:00,Chemistry,Room_Chemistry,DEV_PROXY_17,30.498655770476706,77.99988748457316,Present,Proxy
STU0523,2026-04-09,14:02:00,Chemistry,Room_Chemistry,DEV_PROXY_13,30.50048996167476,78.00124770928008,Present,Proxy
STU0390,2026-04-24,09:01:00,English,Room_English,DEV_PROXY_16,30.499826833843997,77.99992019184864,Present,Proxy
STU0807,2026-04-01,14:00:00,CN,Room_CN,DEV_PROXY_5,30.499942009129065,77.99939655508375,Present,Proxy
STU1240,2026-04-11,15:00:00,Math,Room_Math,DEV_PROXY_6,30.501414070982598,77.99922300449357,Present,Proxy
STU0107,2026-04-14,12:01:00,Chemistry,Room_Chemistry,DEV_PROXY_19,30.49877589608461,77.99957602818687,Present,Proxy
STU0735,2026-04-08,11:01:00,Science,Room_Science,DEV_PROXY_19,30.49941902770105,78.00042551771452,Present,Proxy
STU0085,2026-04-24,15:01:00,Physics,Room_Physics,DEV_PROXY_2,30.500171028254382,78.00101409763766,Present,Proxy
STU0698,2026-04-25,10:00:00,English,Room_English,DEV_PROXY_20,30.500235156327676,77.99649940069996,Present,Proxy
STU0449,2026-04-13,09:02:00,CN,Room_CN,DEV_PROXY_5,30.498674896841322,78.0014417786337,Present,Proxy
STU0153,2026-04-24,09:02:00,ML,Room_ML,DEV_PROXY_12,30.50228598047871,77.99972769155727,Present,Proxy
STU0225,2026-04-27,12:02:00,Physics,Room_Physics,DEV_PROXY_20,30.501878717835037,77.99941416370051,Present,Proxy
STU1034,2026-04-08,11:02:00,Chemistry,Room_Chemistry,DEV_PROXY_17,30.500955914478105,78.00036591883851,Present,Proxy
STU1452,2026-04-20,10:01:00,Biology,Room_Biology,DEV_PROXY_12,30.50075951310743,77.9998340299108,Present,Proxy
STU0594,2026-04-20,12:02:00,Chemistry,Room_Chemistry,DEV_PROXY_13,30.499256853171534,77.99712009716693,Present,Proxy
STU0385,2026-04-03,14:01:00,CS,Room_CS,DEV_PROXY_5,30.500164432746683,77.99713379593962,Present,Proxy
STU1060,2026-04-20,12:00:00,Science,Room_Science,DEV_PROXY_2,30.501363047655794,78.00105224312034,Present,Proxy
STU0610,2026-04-17,10:00:00,Biology,Room_Biology,DEV_PROXY_19,30.4995804512911,77.99872344610647,Present,Proxy
STU0713,2026-04-06,12:00:00,Python,Room_Python,DEV_PROXY_16,30.5011532442596,77.99830585196257,Present,Proxy
STU0595,2026-04-30,14:00:00,DBMS,Room_DBMS,DEV_PROXY_19,30.50106993907969,77.99880888096614,Present,Proxy
STU1173,2026-04-11,11:00:00,Python,Room_Python,DEV_PROXY_15,30.5003644601343,77.99948671794206,Present,Proxy
STU1483,2026-04-22,09:01:00,Math,Room_Math,DEV_PROXY_20,30.498759044103174,78.00234045728486,Present,Proxy
STU0180,2026-04-28,10:00:00,History,Room_History,DEV_PROXY_1,30.50013027245744,77.99935548329022,Present,Proxy
STU1123,2026-04-08,09:00:00,ML,Room_ML,DEV_PROXY_1,30.499473524873192,77.99931650273015,Present,Proxy
STU0901,2026-04-23,15:02:00,Math,Room_Math,DEV_PROXY_2,30.50016055895454,77.99955373120657,Present,Proxy
STU1200,2026-04-02,11:02:00,Python,Room_Python,DEV_PROXY_17,30.499275701021695,78.00002927611855,Present,Proxy
STU0644,2026-04-20,10:02:00,English,Room_English,DEV_PROXY_13,30.502257463404085,77.99952420514914,Present,Proxy
STU0019,2026-04-27,10:00:00,Math,Room_Math,DEV_PROXY_9,30.499135425194805,78.0005163785257,Present,Proxy
STU0396,2026-04-02,09:01:00,CS,Room_CS,DEV_PROXY_2,30.49859364200653,78.00025617638391,Present,Proxy
STU0340,2026-04-24,09:02:00,English,Room_English,DEV_PROXY_3,30.498427514764387,77.99967705643188,Present,Proxy
STU1240,2026-04-16,09:01:00,DBMS,Room_DBMS,DEV_PROXY_6,30.500945896358466,78.00041195772792,Present,Proxy
STU1468,2026-04-21,11:00:00,ML,Room_ML,DEV_PROXY_18,30.499659454483503,78.00081484782733,Present,Proxy
STU1208,2026-04-28,12:00:00,CS,Room_CS,DEV_PROXY_3,30.499074234770507,78.00020379159291,Present,Proxy
STU0477,2026-04-28,15:02:00,History,Room_History,DEV_PROXY_7,30.499120816296628,78.00055493494253,Present,Proxy
STU0106,2026-04-19,10:00:00,CN,Room_CN,DEV_PROXY_17,30.50047679012722,78.00188794429978,Present,Proxy
STU1147,2026-04-15,15:01:00,Physics,Room_Physics,DEV_PROXY_12,30.499035082607964,78.000552134576,Present,Proxy
STU0168,2026-04-30,09:01:00,CN,Room_CN,DEV_PROXY_10,30.498458402236377,78.00008793712881,Present,Proxy
